"location","target","unit","type","bin_start_incl","bin_end_notincl","value"
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","5.600000","5.700000",0.006054847
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","5.700000","5.800000",0.005384719
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","5.800000","5.900000",0.004767645
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","5.900000","6",0.004202675
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","6","6.100000",0.00368832
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","6.100000","6.200000",0.003222645
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","6.200000","6.300000",0.002803349
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","6.300000","6.400000",0.002427856
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","6.400000","6.500000",0.002093388
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","6.500000","6.600000",0.001797039
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","6.600000","6.700000",0.001535841
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","6.700000","6.800000",0.00130682
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","6.800000","6.900000",0.001107048
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","6.900000","7",0.0009336802
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","7","7.100000",0.0007839905
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","7.100000","7.200000",0.0006553969
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","7.200000","7.300000",0.0005454802
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","7.300000","7.400000",0.0004519959
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","7.400000","7.500000",0.0003728817
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","7.500000","7.600000",0.0003062588
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","7.600000","7.700000",0.0002504304
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","7.700000","7.800000",0.0002038762
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","7.800000","7.900000",0.0001652445
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","7.900000","8",0.0001333424
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","8","8.100000",0.000107125
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","8.100000","8.200000",8.568289e-05
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","8.200000","8.300000",6.823049e-05
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","8.300000","8.400000",5.409334e-05
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","8.400000","8.500000",4.269629e-05
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","8.500000","8.600000",3.355192e-05
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","8.600000","8.700000",2.624978e-05
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","8.700000","8.800000",2.044631e-05
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","8.800000","8.900000",1.585569e-05
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","8.900000","9",1.224155e-05
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","9","9.100000",9.409541e-06
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","9.100000","9.200000",7.200814e-06
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","9.200000","9.300000",5.486252e-06
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","9.300000","9.400000",4.161509e-06
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","9.400000","9.500000",3.142729e-06
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","9.500000","9.600000",2.362892e-06
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","9.600000","9.700000",1.768732e-06
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","9.700000","9.800000",1.318138e-06
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","9.800000","9.900000",9.780047e-07
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","9.900000","10",7.224402e-07
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","10","10.100000",5.313049e-07
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","10.100000","10.200000",3.890153e-07
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","10.200000","10.300000",2.835767e-07
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","10.300000","10.400000",2.058048e-07
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","10.400000","10.500000",1.487035e-07
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","10.500000","10.600000",1.069715e-07
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","10.600000","10.700000",7.661184e-08
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","10.700000","10.800000",5.462666e-08
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","10.800000","10.900000",3.87788e-08
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","10.900000","11",2.740723e-08
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","11","11.100000",1.928487e-08
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","11.100000","11.200000",1.350982e-08
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","11.200000","11.300000",9.422434e-09
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","11.300000","11.400000",6.54271e-09
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","11.400000","11.500000",4.52307e-09
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","11.500000","11.600000",3.113077e-09
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","11.600000","11.700000",2.133179e-09
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","11.700000","11.800000",1.455278e-09
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","11.800000","11.900000",9.884287e-10
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","11.900000","12",6.683836e-10
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","12","12.100000",4.499739e-10
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","12.100000","12.200000",3.015988e-10
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","12.200000","12.300000",2.01258e-10
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","12.300000","12.400000",1.33708e-10
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","12.400000","12.500000",8.843876e-11
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","12.500000","12.600000",5.823835e-11
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","12.600000","12.700000",3.818175e-11
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","12.700000","12.800000",2.492213e-11
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","12.800000","12.900000",1.61955e-11
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","12.900000","13",1.047815e-11
"EVANS ACH-FT CARSON","3 wk ahead","percent","Bin","13","100",1.85658e-11
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","0","0.100000",0.006420529
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","0.100000","0.200000",0.007113412
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","0.200000","0.300000",0.00785044
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","0.300000","0.400000",0.00863016
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","0.400000","0.500000",0.009450451
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","0.500000","0.600000",0.01030849
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","0.600000","0.700000",0.01120073
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","0.700000","0.800000",0.0121229
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","0.800000","0.900000",0.01307001
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","0.900000","1",0.01403633
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","1","1.100000",0.01501552
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","1.100000","1.200000",0.01600059
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","1.200000","1.300000",0.01698402
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","1.300000","1.400000",0.01795783
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","1.400000","1.500000",0.01891368
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","1.500000","1.600000",0.01984299
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","1.600000","1.700000",0.02073705
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","1.700000","1.800000",0.02158717
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","1.800000","1.900000",0.0223848
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","1.900000","2",0.02312169
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","2","2.100000",0.02379002
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","2.100000","2.200000",0.02438254
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","2.200000","2.300000",0.02489269
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","2.300000","2.400000",0.02531475
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","2.400000","2.500000",0.02564392
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","2.500000","2.600000",0.0258764
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","2.600000","2.700000",0.02600951
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","2.700000","2.800000",0.0260417
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","2.800000","2.900000",0.0259726
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","2.900000","3",0.025803
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","3","3.100000",0.02553489
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","3.100000","3.200000",0.02517135
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","3.200000","3.300000",0.02471656
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","3.300000","3.400000",0.02417566
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","3.400000","3.500000",0.02355469
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","3.500000","3.600000",0.02286048
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","3.600000","3.700000",0.0221005
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","3.700000","3.800000",0.02128275
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","3.800000","3.900000",0.02041561
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","3.900000","4",0.01950768
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","4","4.100000",0.01856769
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","4.100000","4.200000",0.01760431
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","4.200000","4.300000",0.01662604
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","4.300000","4.400000",0.01564111
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","4.400000","4.500000",0.01465734
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","4.500000","4.600000",0.01368206
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","4.600000","4.700000",0.01272204
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","4.700000","4.800000",0.01178341
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","4.800000","4.900000",0.01087161
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","4.900000","5",0.009991388
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","5","5.100000",0.009146743
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","5.100000","5.200000",0.00834096
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","5.200000","5.300000",0.007576601
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","5.300000","5.400000",0.006855539
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","5.400000","5.500000",0.006178993
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","5.500000","5.600000",0.005547567
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","5.600000","5.700000",0.00496131
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","5.700000","5.800000",0.004419763
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","5.800000","5.900000",0.003922025
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","5.900000","6",0.003466815
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","6","6.100000",0.003052529
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","6.100000","6.200000",0.002677305
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","6.200000","6.300000",0.002339078
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","6.300000","6.400000",0.002035637
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","6.400000","6.500000",0.001764676
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","6.500000","6.600000",0.001523836
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","6.600000","6.700000",0.001310752
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","6.700000","6.800000",0.001123082
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","6.800000","6.900000",0.0009585428
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","6.900000","7",0.0008149299
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","7","7.100000",0.0006901411
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","7.100000","7.200000",0.0005821895
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","7.200000","7.300000",0.0004892149
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","7.300000","7.400000",0.0004094905
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","7.400000","7.500000",0.0003414262
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","7.500000","7.600000",0.0002835689
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","7.600000","7.700000",0.0002346007
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","7.700000","7.800000",0.0001933343
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","7.800000","7.900000",0.0001587074
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","7.900000","8",0.000129776
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","8","8.100000",0.0001057062
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","8.100000","8.200000",8.576608e-05
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","8.200000","8.300000",6.931693e-05
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","8.300000","8.400000",5.580485e-05
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","8.400000","8.500000",4.47521e-05
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","8.500000","8.600000",3.574898e-05
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","8.600000","8.700000",2.844611e-05
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","8.700000","8.800000",2.254711e-05
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","8.800000","8.900000",1.780196e-05
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","8.900000","9",1.400082e-05
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","9","9.100000",1.096852e-05
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","9.100000","9.200000",8.559558e-06
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","9.200000","9.300000",6.653706e-06
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","9.300000","9.400000",5.152104e-06
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","9.400000","9.500000",3.973879e-06
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","9.500000","9.600000",3.053187e-06
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","9.600000","9.700000",2.336689e-06
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","9.700000","9.800000",1.781384e-06
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","9.800000","9.900000",1.352766e-06
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","9.900000","10",1.023286e-06
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","10","10.100000",7.710453e-07
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","10.100000","10.200000",5.787243e-07
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","10.200000","10.300000",4.326856e-07
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","10.300000","10.400000",3.222419e-07
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","10.400000","10.500000",2.390564e-07
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","10.500000","10.600000",1.766557e-07
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","10.600000","10.700000",1.30036e-07
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","10.700000","10.800000",9.534733e-08
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","10.800000","10.900000",6.964057e-08
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","10.900000","11",5.066697e-08
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","11","11.100000",3.671947e-08
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","11.100000","11.200000",2.650798e-08
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","11.200000","11.300000",1.906188e-08
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","11.300000","11.400000",1.365412e-08
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","11.400000","11.500000",9.742504e-09
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","11.500000","11.600000",6.924465e-09
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","11.600000","11.700000",4.902423e-09
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","11.700000","11.800000",3.457356e-09
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","11.800000","11.900000",2.42877e-09
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","11.900000","12",1.699563e-09
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","12","12.100000",1.18467e-09
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","12.100000","12.200000",8.22557e-10
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","12.200000","12.300000",5.6891e-10
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","12.300000","12.400000",3.919493e-10
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","12.400000","12.500000",2.689833e-10
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","12.500000","12.600000",1.838778e-10
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","12.600000","12.700000",1.252109e-10
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","12.700000","12.800000",8.493059e-11
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","12.800000","12.900000",5.738447e-11
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","12.900000","13",3.862201e-11
"EVANS ACH-FT CARSON","4 wk ahead","percent","Bin","13","100",7.680116e-11
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","0","0.100000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","0.100000","0.200000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","0.200000","0.300000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","0.300000","0.400000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","0.400000","0.500000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","0.500000","0.600000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","0.600000","0.700000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","0.700000","0.800000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","0.800000","0.900000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","0.900000","1",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","1","1.100000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","1.100000","1.200000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","1.200000","1.300000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","1.300000","1.400000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","1.400000","1.500000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","1.500000","1.600000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","1.600000","1.700000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","1.700000","1.800000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","1.800000","1.900000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","1.900000","2",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","2","2.100000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","2.100000","2.200000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","2.200000","2.300000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","2.300000","2.400000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","2.400000","2.500000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","2.500000","2.600000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","2.600000","2.700000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","2.700000","2.800000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","2.800000","2.900000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","2.900000","3",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","3","3.100000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","3.100000","3.200000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","3.200000","3.300000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","3.300000","3.400000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","3.400000","3.500000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","3.500000","3.600000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","3.600000","3.700000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","3.700000","3.800000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","3.800000","3.900000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","3.900000","4",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","4","4.100000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","4.100000","4.200000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","4.200000","4.300000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","4.300000","4.400000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","4.400000","4.500000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","4.500000","4.600000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","4.600000","4.700000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","4.700000","4.800000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","4.800000","4.900000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","4.900000","5",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","5","5.100000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","5.100000","5.200000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","5.200000","5.300000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","5.300000","5.400000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","5.400000","5.500000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","5.500000","5.600000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","5.600000","5.700000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","5.700000","5.800000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","5.800000","5.900000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","5.900000","6",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","6","6.100000",1
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","6.100000","6.200000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","6.200000","6.300000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","6.300000","6.400000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","6.400000","6.500000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","6.500000","6.600000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","6.600000","6.700000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","6.700000","6.800000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","6.800000","6.900000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","6.900000","7",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","7","7.100000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","7.100000","7.200000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","7.200000","7.300000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","7.300000","7.400000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","7.400000","7.500000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","7.500000","7.600000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","7.600000","7.700000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","7.700000","7.800000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","7.800000","7.900000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","7.900000","8",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","8","8.100000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","8.100000","8.200000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","8.200000","8.300000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","8.300000","8.400000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","8.400000","8.500000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","8.500000","8.600000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","8.600000","8.700000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","8.700000","8.800000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","8.800000","8.900000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","8.900000","9",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","9","9.100000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","9.100000","9.200000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","9.200000","9.300000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","9.300000","9.400000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","9.400000","9.500000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","9.500000","9.600000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","9.600000","9.700000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","9.700000","9.800000",0
"EVANS ACH-FT CARSON","Season peak percentage","percent","Bin","9.800000","9.900000",0
