location,target,type,unit,bin_start_incl,bin_end_notincl,value
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,1.100000,1.200000,0.00040294653463173884
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,1.200000,1.300000,0.00040294679018752387
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,1.300000,1.400000,0.0004029472360888564
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,1.400000,1.500000,0.00040294800614484383
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,1.500000,1.600000,0.0004029493223739889
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,1.600000,1.700000,0.00040295154907184634
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,1.700000,1.800000,0.0004029552773328089
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,1.800000,1.900000,0.00040296145551722384
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,1.900000,2,0.00040297158807249886
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,2,2.100000,0.00040298803460268884
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,2.100000,2.200000,0.00040301445382550884
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,2.200000,2.300000,0.00040305645380447636
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,2.300000,2.400000,0.00040312253133091634
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,2.400000,2.500000,0.00040322541016736134
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,2.500000,2.600000,0.00040338392037370634
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,2.600000,2.700000,0.00040362559892857136
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,2.700000,2.800000,0.00040399023433345635
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,2.800000,2.900000,0.00040453462269573136
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,2.900000,3,0.00040533884624665634
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,3,3.100000,0.0004065144217778714
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,3.100000,3.200000,0.00040821468829139887
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,3.200000,3.300000,0.00041064780013835384
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,3.300000,3.400000,0.0004140926517573589
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,3.400000,3.500000,0.00041891796883033387
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,3.500000,3.600000,0.00042560464362573637
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,3.600000,3.700000,0.00043477115585450387
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,3.700000,3.800000,0.00044720159410845134
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,3.800000,3.900000,0.00046387537251242383
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,3.900000,4,0.00048599722746671886
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,4,4.100000,0.0005150254976525339
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,4.100000,4.200000,0.0005526960695470914
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,4.200000,4.300000,0.0006010387604864338
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,4.300000,4.400000,0.0006694413230487284
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,4.400000,4.500000,0.0007664393682904634
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,4.500000,4.600000,0.0009003096228864663
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,4.600000,4.700000,0.0010784632632116556
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,4.700000,4.800000,0.0013009294016490946
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,4.800000,4.900000,0.001567892067762315
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,4.900000,5,0.00187954972889715
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,5,5.100000,0.0022359479550119327
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,5.100000,5.200000,0.0026367867965207876
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,5.200000,5.300000,0.0030812127167234547
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,5.300000,5.400000,0.003567602894888755
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,5.400000,5.500000,0.0040933561702256
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,5.500000,5.600000,0.004654704176028973
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,5.600000,5.700000,0.005246559352785653
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,5.700000,5.800000,0.005862416331925625
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,5.800000,5.900000,0.006494319880361987
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,5.900000,6,0.08360279540609002
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,6,6.100000,0.012484438176897483
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,6.100000,6.200000,0.014372458218262975
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,6.200000,6.300000,0.014900499487661974
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,6.300000,6.400000,0.01677238765956625
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,6.400000,6.500000,0.017741509175533726
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,6.500000,6.600000,0.017073469898208224
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,6.600000,6.700000,0.026718722328161824
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,6.700000,6.800000,0.026023089788355998
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,6.800000,6.900000,0.0275334603172544
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,6.900000,7,0.03416803118328017
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,7,7.100000,0.03471568972167105
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,7.100000,7.200000,0.040194388816658926
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,7.200000,7.300000,0.03420404477557515
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,7.300000,7.400000,0.03655607543392043
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,7.400000,7.500000,0.03157518751295829
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,7.500000,7.600000,0.034679529911928554
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,7.600000,7.700000,0.028591903443832313
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,7.700000,7.800000,0.028030765549190626
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,7.800000,7.900000,0.03120941463366215
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,7.900000,8,0.025848487821218125
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,8,8.100000,0.018792076705987086
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,8.100000,8.200000,0.021492912498782844
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,8.200000,8.300000,0.017613586027482198
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,8.300000,8.400000,0.017063099509119474
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,8.400000,8.500000,0.015509374601638867
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,8.500000,8.600000,0.016572544602911472
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,8.600000,8.700000,0.015244428408095121
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,8.700000,8.800000,0.014921181870094617
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,8.800000,8.900000,0.012670494766235543
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,8.900000,9,0.011994769325821197
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,9,9.100000,0.014211680229385732
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,9.100000,9.200000,0.011594463661003546
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,9.200000,9.300000,0.010710627621533166
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,9.300000,9.400000,0.010298020022896717
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,9.400000,9.500000,0.010142659098337625
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,9.500000,9.600000,0.008426549939740548
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,9.600000,9.700000,0.007515621803545836
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,9.700000,9.800000,0.0057180589305998375
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,9.800000,9.900000,0.0051012549891601925
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,9.900000,10,0.004264223339166047
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,10,10.100000,0.006296677450795801
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,10.100000,10.200000,0.004790191086866378
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,10.200000,10.300000,0.0030454437886515825
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,10.300000,10.400000,0.0022666126030146403
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,10.400000,10.500000,0.0037493335603639927
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,10.500000,10.600000,0.0027794488388697847
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,10.600000,10.700000,0.0025057826859721474
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,10.700000,10.800000,0.001686107943628185
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,10.800000,10.900000,0.001681798146649385
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,10.900000,11,0.0018777879278597878
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,11,11.100000,0.002143451150143435
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,11.100000,11.200000,0.0032501953350484976
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,11.200000,11.300000,0.0024438980822086343
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,11.300000,11.400000,0.003282782473505013
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,11.400000,11.500000,0.0028356806249669737
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,11.500000,11.600000,0.002845758035965401
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,11.600000,11.700000,0.002801169057499376
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,11.700000,11.800000,0.0027456315338912464
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,11.800000,11.900000,0.0026727395356712464
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,11.900000,12,0.0024299581326634664
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,12,12.100000,0.002114336708858664
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,12.100000,12.200000,0.0017742766014951163
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,12.200000,12.300000,0.0013616104544677738
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,12.300000,12.400000,0.001046001750127909
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,12.400000,12.500000,0.0007790420437539212
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,12.500000,12.600000,0.0005846907423499713
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,12.600000,12.700000,0.0005360424759564789
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,12.700000,12.800000,0.0004029467902542864
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,12.800000,12.900000,0.00048763627814867863
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,12.900000,13,0.00040294638968668635
75th MED GRP-HILL AFB,Season peak percentage,Bin,percent,13,100,0.0014102490959456014
75th MED GRP-HILL AFB,1 wk ahead,Point,percent,NaN,NaN,5.5
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,0,0.100000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,0.100000,0.200000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,0.200000,0.300000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,0.300000,0.400000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,0.400000,0.500000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,0.500000,0.600000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,0.600000,0.700000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,0.700000,0.800000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,0.800000,0.900000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,0.900000,1,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,1,1.100000,0.00040309469333356287
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,1.100000,1.200000,0.0004030946933335803
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,1.200000,1.300000,0.0004030946933336678
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,1.300000,1.400000,0.00041015363722347745
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,1.400000,1.500000,0.00043018972973546995
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,1.500000,1.600000,0.0004615448473659805
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,1.600000,1.700000,0.000502631376695283
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,1.700000,1.800000,0.0005519321898400282
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,1.800000,1.900000,0.0006080009601729435
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,1.900000,2,0.0006694616624792615
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,2,2.100000,0.0007350089861314964
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,2.100000,2.200000,0.0008159081207424015
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,2.200000,2.300000,0.000873494918690819
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,2.300000,2.400000,0.0009441758183172265
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,2.400000,2.500000,0.0010144282372393115
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,2.500000,2.600000,0.001083301113986784
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,2.600000,2.700000,0.0011984982586940253
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,2.700000,2.800000,0.0012865269080708113
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,2.800000,2.900000,0.0014322702723485658
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,2.900000,3,0.0017919003221859924
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,3,3.100000,0.0017445398253272699
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,3.100000,3.200000,0.0019851675734540173
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,3.200000,3.300000,0.0021469763527145677
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,3.300000,3.400000,0.002068425531801745
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,3.400000,3.500000,0.00222173216399999
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,3.500000,3.600000,0.0025583765652107777
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,3.600000,3.700000,0.0045999895204706905
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,3.700000,3.800000,0.004255468258048713
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,3.800000,3.900000,0.006082489991595543
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,3.900000,4,0.00757317253709811
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,4,4.100000,0.011338890332383642
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,4.100000,4.200000,0.01326772934722034
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,4.200000,4.300000,0.013184780951510912
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,4.300000,4.400000,0.01380323587119885
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,4.400000,4.500000,0.01624041687254045
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,4.500000,4.600000,0.01857904105717455
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,4.600000,4.700000,0.024577723078207124
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,4.700000,4.800000,0.03091453452414735
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,4.800000,4.900000,0.036529304168641155
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,4.900000,5,0.0329528615360475
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,5,5.100000,0.04278707607157185
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,5.100000,5.200000,0.046067071214542704
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,5.200000,5.300000,0.04691812386240822
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,5.300000,5.400000,0.0467862928084416
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,5.400000,5.500000,0.047847267980255376
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,5.500000,5.600000,0.04237742435366518
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,5.600000,5.700000,0.03866437209817963
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,5.700000,5.800000,0.03803933110746367
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,5.800000,5.900000,0.03904088006646671
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,5.900000,6,0.0386256199528183
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,6,6.100000,0.03155620381699765
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,6.100000,6.200000,0.028398167637109277
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,6.200000,6.300000,0.029249478167473548
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,6.300000,6.400000,0.019809601056556575
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,6.400000,6.500000,0.023876235991218825
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,6.500000,6.600000,0.018841667708773244
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,6.600000,6.700000,0.014639602870109352
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,6.700000,6.800000,0.013048892274348054
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,6.800000,6.900000,0.013173304196299859
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,6.900000,7,0.0097540660760529
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,7,7.100000,0.011349169530025497
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,7.100000,7.200000,0.008719161060796055
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,7.200000,7.300000,0.008600407846935075
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,7.300000,7.400000,0.00606374660553893
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,7.400000,7.500000,0.007261407969676627
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,7.500000,7.600000,0.006335720729086505
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,7.600000,7.700000,0.00525442151090696
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,7.700000,7.800000,0.00500281235705363
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,7.800000,7.900000,0.004736656265740016
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,7.900000,8,0.004236491982160242
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,8,8.100000,0.0030236668026958824
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,8.100000,8.200000,0.0026371780947027925
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,8.200000,8.300000,0.00245885719957936
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,8.300000,8.400000,0.0018996508476022776
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,8.400000,8.500000,0.0016187967593912576
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,8.500000,8.600000,0.0017404363857010097
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,8.600000,8.700000,0.002399260545565108
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,8.700000,8.800000,0.0010881379212931462
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,8.800000,8.900000,0.0008309289018014484
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,8.900000,9,0.000713732828075626
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,9,9.100000,0.0005121081720875071
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,9.100000,9.200000,0.0005608089125818188
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,9.200000,9.300000,0.00040309469333408784
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,9.300000,9.400000,0.0004030946933336779
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,9.400000,9.500000,0.0004636486815255551
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,9.500000,9.600000,0.0009030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,9.600000,9.700000,0.0009030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,9.700000,9.800000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,9.800000,9.900000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,9.900000,10,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,10,10.100000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,10.100000,10.200000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,10.200000,10.300000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,10.300000,10.400000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,10.400000,10.500000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,10.500000,10.600000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,10.600000,10.700000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,10.700000,10.800000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,10.800000,10.900000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,10.900000,11,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,11,11.100000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,11.100000,11.200000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,11.200000,11.300000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,11.300000,11.400000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,11.400000,11.500000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,11.500000,11.600000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,11.600000,11.700000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,11.700000,11.800000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,11.800000,11.900000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,11.900000,12,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,12,12.100000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,12.100000,12.200000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,12.200000,12.300000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,12.300000,12.400000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,12.400000,12.500000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,12.500000,12.600000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,12.600000,12.700000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,12.700000,12.800000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,12.800000,12.900000,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,12.900000,13,0.0004030946933335579
75th MED GRP-HILL AFB,1 wk ahead,Bin,percent,13,100,0.0004030946933335579
75th MED GRP-HILL AFB,2 wk ahead,Point,percent,NaN,NaN,5.9
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,0,0.100000,0.00040318070645826537
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,0.100000,0.200000,0.00040318070645826786
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,0.200000,0.300000,0.00040318070645827285
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,0.300000,0.400000,0.00040318070645829036
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,0.400000,0.500000,0.0004031807064583454
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,0.500000,0.600000,0.00040318070645852785
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,0.600000,0.700000,0.00040318070645910785
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,0.700000,0.800000,0.0004031807064609154
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,0.800000,0.900000,0.00040318070646641537
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,0.900000,1,0.00040318070648278536
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,1,1.100000,0.00040318070653042287
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,1.100000,1.200000,0.00040318070666598284
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,1.200000,1.300000,0.00040318070704317536
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,1.300000,1.400000,0.00040318070806942785
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,1.400000,1.500000,0.0004031807107996004
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,1.500000,1.600000,0.00040318071790127787
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,1.600000,1.700000,0.00040318073596292537
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,1.700000,1.800000,0.00040318078087559785
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,1.800000,1.900000,0.00040318089006594537
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,1.900000,2,0.0004031811495982229
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,2,2.100000,0.00040318175268141287
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,2.100000,2.200000,0.00040318312270410284
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,2.200000,2.300000,0.0004031861651846129
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,2.300000,2.400000,0.00040319277000380537
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,2.400000,2.500000,0.00040320678552723037
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,2.500000,2.600000,0.00041029479998946
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,2.600000,2.700000,0.00043038982740818254
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,2.700000,2.800000,0.0004689206621558728
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,2.800000,2.900000,0.0005302694047045872
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,2.900000,3,0.0006238532292359735
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,3,3.100000,0.0007342997529047765
75th MED GRP-HILL AFB,2 wk ahead,Bin,percent,3.100000,3.200000,0.0009433162996789137
