"location","target","type","unit","bin_start_incl","bin_end_notincl","value"
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","7.3","7.4",0.00244632352122458
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","7.4","7.5",0.00223041392946162
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.8","11.9",0.000162053594271119
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.2","11.3",0.000208634488262492
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.6","11.7",0.000175890961222079
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","3.6","3.7",0.0200378129131812
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.1","11.2",0.000218062498378609
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","0.2","0.3",0.000703799345678139
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","0","0.1",0.000620027768688928
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11","11.1",0.000228062745287369
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.4","11.5",0.00019133817647972
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","7.2","7.3",0.00268966938641003
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.3","11.4",0.000199738639856337
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","11.7","11.8",0.000168784515242958
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","0.3","0.4",0.000751284703789786
"DARNALL AMC-FT HOOD","Season peak percentage","Bin","percent","0.1","0.2",0.000660173132893098
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","9","10",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","8","9",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","46","47",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","7","8",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","51","52",0.166666666666667
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","47","48",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","48","49",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","49","50",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","42","43",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","43","44",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","44","45",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","41","42",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","20","21",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","50","51",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","52","53",0.166666666666667
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","1","2",0.166666666666667
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","10","11",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","3","4",0.166666666666667
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","4","5",0.166666666666667
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","5","6",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","2","3",0.166666666666667
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","45","46",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","14","15",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","11","12",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","6","7",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","40","41",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","19","20",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","15","16",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","12","13",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","17","18",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","13","14",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","18","19",0
"DARNALL AMC-FT HOOD","Season peak week","Bin","week","16","17",0
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.3","5.4",0.000235856070332793
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.2","4.3",0.000911114701732222
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.7","7.8",4.0650243194846e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.1","4.2",0.00106725291930956
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.9","8",3.64499819596283e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.1","8.2",3.28085360470626e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.8","7.9",3.84738709543416e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.2","5.3",0.000260912967629635
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4","4.1",0.00126074579518311
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.4","5.5",0.000213898126718217
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.1","5.2",0.000289632938512427
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.3","4.4",0.000783798693767562
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8","8.1",3.45654645992184e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.9","5",0.000360989430645704
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.5","5.6",0.000194575838886249
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.7","4.8",0.000457688398438753
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.2","9.3",1.94845694258691e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.8","11.9",7.46112821269021e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5","5.1",0.000322707351795441
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.7","0.8",0.00139674060037559
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.7","11.8",7.70198496622316e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.4","4.5",0.000678992569534035
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.9","12",7.2302071808533e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12","12.1",7.00871494268775e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.1","12.2",6.79617528295729e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.8","4.9",0.000405539980178398
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.5","0.6",0.000999097587728389
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.6","0.7",0.00117602620428945
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.3","0.4",0.000738294104535647
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.8","0.9",0.00167544619417511
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.9","1",0.00203214807069896
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1","1.1",0.00249554421159061
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.3","6.4",9.98903324889128e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.4","9.5",1.78833033797519e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0","0.1",0.000492617720918361
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.5","4.6",0.000591962733975906
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.3","9.4",1.86610701571515e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.9","3",0.0203971265392609
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.4","0.5",0.000855695358563518
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.1","3.2",0.0101775018331397
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.2","3.3",0.00749209974504714
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.3","3.4",0.00564963549641363
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.4","3.5",0.00435203449137025
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.5","3.6",0.00341603930327301
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.6","3.7",0.00272614172120981
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.7","3.8",0.00220768232749411
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.8","3.9",0.00181122714410281
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.6","5.7",0.000177506377105948
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.1","0.2",0.000560476018344726
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","4.6","4.7",0.00051911492294161
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.3","8.4",2.96360519861391e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.4","8.5",2.82022833298516e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.5","8.6",2.68594580046767e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.6","8.7",2.56004836270515e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.7","8.8",2.44189208461675e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.8","8.9",2.33089143074608e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.9","9",2.22651318265495e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9","9.1",2.12827106914791e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.1","9.2",2.0357210170334e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.7","6.8",7.50952534882343e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3.9","4",0.00150329816867798
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.7","5.8",0.000162371577302507
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","0.2","0.3",0.000641294632978125
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.8","5.9",0.000148905579141933
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","5.9","6",0.000136885086433141
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6","6.1",0.000126121641707513
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.1","6.2",0.000116455459235291
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.2","6.3",0.000107750472257591
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10","10.1",1.40183250491387e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.4","6.5",9.27751611419364e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.5","6.6",8.63188965822452e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.6","6.7",8.04471183377279e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.3","10.4",1.24987884805246e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.1","1.2",0.00310764018385668
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.2","1.3",0.00393127835246224
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","8.2","8.3",3.11685879050611e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.8","2.9",0.030148684061253
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7","7.1",6.16316415917085e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.1","7.2",5.78636128408086e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.2","7.3",5.43962141767319e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.3","7.4",5.12000870823361e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.4","7.5",4.8249243470424e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.5","7.6",4.55206232614831e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","7.6","7.7",4.2993717034999e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","13","100",0.000278258264035627
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.2","12.3",6.59214055078589e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.4","10.5",1.20412724341537e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.2","2.3",0.119513479490703
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.3","1.4",0.00506270967617469
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.6","12.7",5.85299107100527e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.3","12.4",6.39618968103614e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.4","12.5",6.20792637131591e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.5","12.6",6.02697739942992e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.2","10.3",1.29797674123616e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.7","12.8",5.68563578534529e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.8","12.9",5.52459870823584e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","12.9","13",5.36958454556393e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.3","2.4",0.13922707782603
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.8","6.9",7.02070915874542e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.1","2.2",0.0869949165748111
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.6","1.7",0.0123417361987857
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.7","1.8",0.017514112930179
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.8","1.9",0.0255912848406321
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.5","9.6",1.71481398342828e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2","2.1",0.0583447692038448
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.1","10.2",1.34857319875596e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.6","11.7",7.9533174179162e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.9","2",0.0383841258464879
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","6.9","7",6.57335497577856e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11","11.1",9.71639483416022e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.1","11.2",9.38866752056194e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.5","10.6",1.1605806487214e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.3","11.4",8.77611938714808e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.4","11.5",8.48975002617763e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.5","11.6",8.21570113173446e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","11.2","11.3",9.07550915646156e-06
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.6","9.7",1.64527035850915e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.6","2.7",0.0691119461794165
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.7","2.8",0.0455775510794285
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.4","1.5",0.00665305889737185
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.8","10.9",1.04190447265075e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.7","9.8",1.57943484275173e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.8","9.9",1.51706367719148e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","9.9","10",1.45793207150672e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.9","11",1.00595479115089e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.4","2.5",0.130398278326365
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.6","10.7",1.11910786755085e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","10.7","10.8",1.07958695642857e-05
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","3","3.1",0.0142013248017863
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","1.5","1.6",0.00894567241477823
"EVANS ACH-FT CARSON","1 wk ahead","Bin","percent","2.5","2.6",0.100577038313153
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.3","0.4",0.000231680114118888
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.2","0.3",0.000202397539867595
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","4","4.1",0.000612073395066975
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","7.9","8",1.44158857732981e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","4.5","4.6",0.000267516981675548
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","4.4","4.5",0.000310337724830276
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","3.8","3.9",0.000918788957671824
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","3.9","4",0.000744883904458803
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","4.6","4.7",0.000232209222544016
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","4.1","4.2",0.000508943376724129
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","3.2","3.3",0.0049686372970067
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","3.4","3.5",0.00254682492695229
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","7.8","7.9",1.52383289883791e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","4.2","4.3",0.000427670312970971
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.1","0.2",0.00017784042574746
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","11.6","11.7",3.05000642103172e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","11.7","11.8",2.95219348353413e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","8.4","8.5",1.10819525764084e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","4.7","4.8",0.000202839565485145
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","12.1","12.2",2.60021966713628e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","4.8","4.9",0.000178212539455668
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","3.5","3.6",0.00190980771365508
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0","0.1",0.000157094291874478
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","3.7","3.8",0.00115085473569872
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","3.3","3.4",0.00349589259407687
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","5.1","5.2",0.000124577412555827
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","8","8.1",1.36515590532047e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","4.3","4.4",0.000362773461252964
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","5.2","5.3",0.000111544982286206
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.4","0.5",0.000266878316908166
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","7.1","7.2",2.31926879141052e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","7.2","7.3",2.17609866146246e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","11.1","11.2",3.60979388694157e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.5","0.6",0.000309559721729467
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","7.5","7.6",1.8114065435639e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","3.6","3.7",0.00146731742827989
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","7.7","7.8",1.61245167755366e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","2.1","2.2",0.034077669085801
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","6.3","6.4",4.08110418861805e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.7","0.8",0.000426479057579484
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","8.1","8.2",1.29403064734264e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","8.3","8.4",1.1659373019509e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","12","12.1",2.68272804701027e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","7","7.1",2.47527172137426e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","2.8","2.9",0.0344306070193228
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","2.9","3",0.0191728043635698
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","11.2","11.3",3.48749602181661e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","11.3","11.4",3.37066012567428e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","7.6","7.7",1.70807438389426e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","11.5","11.6",3.15218795412261e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","12.2","12.3",2.52105995912762e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","4.9","5",0.000157409763576535
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","5","5.1",0.000139717936501624
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","11.8","11.9",2.85851817796195e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","8.2","8.3",1.22776015224935e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","6.8","6.9",2.83186175207967e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","6.9","7",2.64557724353774e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","10.5","10.6",4.47810245072507e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","10.6","10.7",4.31536786802469e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","8.5","8.6",1.0542028874322e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","8.6","8.7",1.00366077747836e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","11.4","11.5",3.25898468903787e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","6.2","6.3",4.41540724636448e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","2","2.1",0.0190009424989764
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","6.1","6.2",4.78721061344796e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","2.2","2.3",0.0658179936068924
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","8.9","9",8.70147359655211e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","11.9","12",2.76876403866524e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","5.3","5.4",0.000100266597127951
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","6.6","6.7",3.2603211344049e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","6.7","6.8",3.03604291192699e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","2.6","2.7",0.130557048648789
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","3","3.1",0.0115113799326013
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","3.1","3.2",0.00736800877965879
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","7.3","7.4",2.04446904849117e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","7.4","7.5",1.92324067304396e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1.7","1.8",0.00493831137518536
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1.8","1.9",0.00731737788517865
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","12.3","12.4",2.44508076526315e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","6.4","6.5",3.77969336161564e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","9","9.1",8.30933096825179e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","6.5","6.6",3.50722939944681e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","9.1","9.2",7.9403964308175e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","9.2","9.3",7.59297856850933e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","5.4","5.5",9.04571499060008e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","10.7","10.8",4.1604225667018e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","10.9","11",3.87209028294348e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","11","11.1",3.7378766168375e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","8.7","8.8",9.56297744257823e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","5.7","5.8",6.7732146656619e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","5.8","5.9",6.18667673917855e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","6","6.1",5.20191855088014e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.6","0.7",0.000361816111163898
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","12.4","12.5",2.37212395810903e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","12.5","12.6",2.30204075089959e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","10.2","10.3",5.01819298301583e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","10.3","10.4",4.82896017923782e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","10.4","10.5",4.64912191479316e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","2.7","2.8",0.066566434974919
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","5.5","5.6",8.18853246658921e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","5.6","5.7",7.43621311526707e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1.9","2",0.0114213955160095
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1.3","1.4",0.00146121521179875
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","9.5","9.6",6.66501225722154e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","5.9","6",5.66589656718222e-05
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","9.8","9.9",5.88227691019312e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","8.8","8.9",9.11867778204625e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","2.3","2.4",0.129209266364568
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","10","10.1",5.42737790973111e-06
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.8","0.9",0.000507442575705587
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","0.9","1",0.000610156236907275
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","2.5","2.6",0.210912919015689
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1","1.1",0.000742396441576342
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","1.1","1.2",0.000915504153711955
"EVANS ACH-FT CARSON","2 wk ahead","Bin","percent","10.8","10.9",4.01280609687394e-06
